date,compound_score_weighted,total_volume_of_tweets,count_negatives,count_positives,count_neutrals,sent_negatives,sent_positives,count_news,count_bots,open,high,low,close,bitcoin_close_change,volume_btc,volume_currency,gold_value,gold_change,total_crimes,computer_related,financial_crimes,num_arrests,num_domestic,avg_latitude,avg_longitude
2018-12-15,0.0638653899887824,20444,4398,6160,6110,-0.4363166897370126,0.4856473430208054,11434,3776,3235.48,3271.76,3172.15,3239.24,0.21284757885877686,962000216121437.2,4.5656e+17,1235.35,0.0,742,1,17,149,119,41.84863471856898,-87.67192438542126
2018-12-16,0.121911134476216,6627,1125,2330,1692,-0.4325191847728439,0.4770089193929919,4012,1480,3280.8,3299.71,3241.78,3254.27,0.4639977278620977,146434995.68,1.6478e+17,1235.35,0.0,746,1,10,167,133,41.84903439543412,-87.67135805054514
2018-12-17,0.10755027895508247,28417,4774,9351,9456,-0.4147819430408646,0.4835556979409979,16844,4836,3255.37,3639.65,3239.06,3545.7,8.955311022133985,381347295.33,4.0629e+17,1241.65,0.5099769296150969,702,0,24,130,97,41.85092964985776,-87.66756377401815
2018-12-18,0.1096398140557144,26973,4251,8734,9876,-0.418324061392726,0.4912789089727288,17163,4112,3548.19,3727.99,3481.46,3711.6,4.678906844910746,495690.21,3.0644e+17,1246.3,0.374501671163352,709,1,21,140,96,41.845697704626474,-87.67144052365629
2018-12-19,0.1149139897857812,28986,4731,9658,9944,-0.4090323745011724,0.4886798093954154,18154,4653,3715.85,3969.7,3693.57,3741.62,0.8088156051298645,641694.4199999999,1.8974e+17,1255.0,0.6980662761774781,736,0,19,141,112,41.84499463958583,-87.66738992954463
2018-12-20,0.11191459328911643,26971,4193,8563,9534,-0.4052096880325721,0.4874138486773461,16549,4681,3736.54,4225.52,3712.82,4127.24,10.306230990854235,251021675.14,1.5775e+17,1259.75,0.3784860557768832,784,0,26,126,111,41.85235777033558,-87.67182987599999
2018-12-21,0.11885626607121902,24650,4063,7881,8316,-0.3921473491002596,0.5060887646334947,15409,4390,4137.66,4208.32,3831.2,3897.99,-5.554559463467113,496000449.64,1.6358e+17,1258.15,-0.1270093272474626,800,0,22,128,107,41.8559930878516,-87.67190128602812
2018-12-22,0.09394148753536936,20516,3440,5873,7372,-0.38399290695666016,0.4902937278581498,12774,3831,3898.81,4060.34,3849.23,4036.7,3.5585006631623006,3000936663.4,5.93047e+17,1258.15,0.0,758,0,13,120,133,41.848976615128905,-87.66969429879559
2018-12-23,0.12024947948239195,20016,2911,6402,7251,-0.3956205442436025,0.4902757657674037,12160,3452,4045.24,4109.49,3972.39,4007.61,-0.7206381450194366,1634007423.7,4.01122e+17,1258.15,0.0,636,0,8,125,115,41.852476576572364,-87.67249687914965
2018-12-24,0.12250553437320573,22670,3399,7574,7917,-0.4352939361595028,0.5040843092287491,13328,3780,4007.63,4303.37,4006.6,4081.93,1.8544718672725,16488488581.63,4.2839e+17,1258.15,0.0,606,1,19,100,108,41.84345090136108,-87.66702776746699
2018-12-25,0.09959214676515556,19824,3009,5925,7719,-0.4166289478636098,0.4885176979293597,12184,3171,4081.95,4094.61,3734.85,3817.69,-6.473408412197168,257759765.21,4.7099e+17,1258.15,0.0,448,1,3,71,128,41.84190143370607,-87.67070199858334
2018-12-26,0.09840720442429317,20544,3374,6463,7349,-0.4120372986246145,0.4795777219988703,12613,3358,3834.73,3923.93,3746.86,3846.65,0.7585739020192772,517496901.99,4.5506e+17,1258.15,0.0,626,0,15,135,100,41.84281418260439,-87.66827894912859
2018-12-27,0.05418569021714705,23552,5428,6438,7806,-0.3962444270556431,0.4817586737852264,14864,3880,3848.78,3888.92,3622.39,3645.68,-5.224546033561673,459116973.6100001,5.7951e+17,1268.0,0.7828955212017652,625,1,13,116,96,41.84505393816221,-87.67089968670071
2018-12-28,0.06464018549057451,24144,5136,6982,8102,-0.4201998996361993,0.5011460162525206,15181,3924,3646.09,4007.71,3628.43,3937.66,8.008931118474473,293905427.61,4.4549e+17,1279.0,0.8675078864353258,721,0,17,175,122,41.84240909953017,-87.6677023055072
2018-12-29,0.10624647898505407,20587,3441,6595,6715,-0.4220903151657525,0.4918284747425594,11947,3836,3947.86,4004.14,3774.38,3775.79,-4.110817084258157,281799818.2,2.7612e+17,1279.0,0.0,695,0,10,151,120,41.846202630905545,-87.67003055408554
2018-12-30,0.12792158846757473,19056,2775,6536,5876,-0.4392351814856348,0.4835447550220939,10554,3869,3797.06,3925.18,3760.8,3895.97,3.182910066502642,718821931.9399999,1.7144e+17,1279.0,0.0,668,0,14,122,129,41.837908616071466,-87.66896066443178
2018-12-31,0.12506717633964426,22038,3438,7240,7616,-0.4081120985461785,0.5082968526025596,12590,3744,3896.21,3904.28,3701.48,3741.02,-3.977186682648992,986366758.04,3.6557e+17,1279.0,0.0,648,0,13,117,104,41.833953626853926,-87.66734726803894
2019-01-01,0.1410542311799737,19779,2504,6234,6112,-0.4237671671827749,0.5065924432363809,11884,4929,3747.39,3938.75,3696.94,3868.1,3.3969345258779704,292459780.43,4.731e+17,1279.0,0.0,964,1,62,196,201,41.83895374279624,-87.66718378026133
2019-01-02,0.0808553752224998,23128,4484,7388,7450,-0.4671175924222928,0.5011250408259388,13932,3806,3880.15,3989.59,3826.29,3972.6,2.7015847573744307,2218760165.69,3.8707e+17,1282.9,0.3049257232212721,647,2,21,143,106,41.83871520381805,-87.66919805957386
2019-01-03,0.1599046968282813,26786,4803,10711,7810,-0.4021153940143991,0.5223031669733434,14654,3462,3961.01,3965.52,3778.76,3833.36,-3.505009313799523,909000121797895.2,6.077e+17,1290.45,0.5885104061111424,748,0,23,142,122,41.84177751486328,-87.66873616698126
2019-01-04,0.13509292315263424,21905,3943,7853,6735,-0.3812030789596144,0.5102430419375995,12644,3374,3835.86,3901.65,3783.88,3883.78,1.3152951979464422,2426500624.62,2.7169e+17,1279.9,-0.8175442675035782,763,0,21,189,106,41.84423253718681,-87.67222145481048
2019-01-05,0.12851174830456985,18053,2887,6350,5725,-0.4344053226135946,0.5026290474159562,9990,3091,3874.06,3925.5,3841.13,3854.99,-0.7412881265159266,1576878096.68,3.2393e+17,1279.9,0.0,778,0,14,195,156,41.84210686243763,-87.6711655274518
2019-01-06,0.14679988897060947,20315,2990,6971,5765,-0.4030988654518241,0.5027743232077403,11844,4589,3855.39,4145.16,3829.09,4108.85,6.585231090093635,178606401.17000002,4.005e+17,1279.9,0.0,662,0,17,161,123,41.84946923586667,-87.67229441112885
2019-01-07,0.14557956606882427,23909,3690,8374,8375,-0.3911419698397587,0.5269706322701818,14454,3470,4102.85,4132.62,4001.35,4044.99,-1.554206164741978,1346352147.38,3.6889e+17,1292.2,0.9610125791077452,669,0,16,137,98,41.84644527601353,-87.66821152982011
2019-01-08,0.13837533360716914,22228,3307,7711,7747,-0.4094676980500012,0.5128064150873389,13214,3463,4050.4,4156.16,3990.34,4039.7,-0.13077906249459034,352978978.08000004,3.8635e+17,1286.45,-0.4449775576536141,700,0,24,135,96,41.84196491131796,-87.67256484758981
2019-01-09,0.1386784331941457,23311,3738,8397,7632,-0.3961407190833053,0.5011163827936703,14114,3544,4040.75,4092.91,4013.0,4048.34,0.21387726811397112,1910464074.9999995,3.9233e+17,1288.6,0.1671265886742379,623,0,25,139,97,41.84373827088064,-87.67166438259845
2019-01-10,0.1030071137903433,19120,3412,6196,6505,-0.4162220172679709,0.4959325408389988,11796,3007,4080.52,4082.53,3631.07,3676.23,-9.191668683954411,1495024893.54,2.4446e+17,1291.9,0.2560918826633785,677,1,16,148,98,41.84316850417391,-87.66892744676821
2019-01-11,0.11112117006198824,22398,3877,7118,6737,-0.3957034905267436,0.4915183336850721,13399,4666,3668.15,3729.69,3616.41,3664.84,-0.30982827516232714,548357195.11,4.7677e+17,1288.95,-0.2283458472017941,778,2,25,187,95,41.84706012594961,-87.67196688700514
2019-01-12,0.11854533674856076,18408,2968,5984,5897,-0.4011065039545473,0.4942660164976619,11332,3559,3669.2,3692.12,3611.2,3663.7,-0.031106405736680564,690931138.9899999,3.5403e+17,1288.95,0.0,661,1,7,157,117,41.858732784482605,-87.67116626431722
2019-01-13,0.11097941691330636,17876,2825,5825,5638,-0.40704420236805466,0.4653899127929837,10929,3588,3664.38,3675.2,3528.24,3545.15,-3.2357998744438565,524116138.31999993,3.6049e+17,1288.95,0.0,570,0,5,157,123,41.84471989397715,-87.67384299529706
2019-01-14,0.0840078631471147,22003,4157,6830,7654,-0.4228794278962905,0.4856816561978514,13840,3362,3551.24,3748.88,3544.53,3703.84,4.476256293809856,239264074.82,4.434e+17,1292.75,0.29481360797547485,634,0,17,145,98,41.84832361868778,-87.67231144691598
2019-01-15,0.11447633912575644,20989,3310,6857,7368,-0.4103647030227239,0.4913534836373098,12854,3454,3703.9,3724.3,3590.49,3622.99,-2.182869670396137,224757604.99,3.7935e+17,1294.4,0.12763488686908794,686,0,32,156,110,41.84534863666226,-87.67430697124719
2019-01-16,0.10753518396319224,20960,3482,6573,7217,-0.4116600920989761,0.5007728501667253,12921,3688,3621.24,3704.37,3611.38,3647.41,0.6740289098231099,508951565.7100001,3.7498e+17,1292.3,-0.16223733003709606,694,0,15,152,93,41.842643295268154,-87.66675491007238
2019-01-17,0.11353729594300765,21758,3648,7202,7294,-0.4113803054095129,0.4940716185721712,13233,3614,3643.99,3695.28,3586.92,3682.51,0.9623266920911088,329545381.18,4.4912e+17,1290.7,-0.12381026077535885,645,0,13,152,113,41.849409267716496,-87.67070901765102
2019-01-18,0.10903048350192757,23361,3557,6999,7631,-0.4142372319418637,0.4937389118381804,14689,5174,3685.3,3685.39,3620.44,3647.29,-0.9564128814314232,423726893.63,3.8622e+17,1284.2,-0.5036026962113582,664,0,18,147,98,41.843655434679796,-87.67195503679308
2019-01-19,0.14410450445934953,18587,2634,6474,5650,-0.4015836070355687,0.4961125795800981,10970,3829,3648.05,3799.62,3643.01,3732.4,2.333513375684415,654819496.9199997,4.0513e+17,1284.2,0.0,518,1,11,118,97,41.84468030226603,-87.66987925151648
2019-01-20,0.1149607369918054,17645,2928,5856,5292,-0.4255396485452086,0.4880423450990585,10572,3569,3729.78,3754.65,3529.25,3568.27,-4.397438645375629,247038271.83,4.5336e+17,1284.2,0.0,493,0,10,118,103,41.84399506466061,-87.66838534245196
2019-01-21,0.11150207069929742,21341,3671,7321,6783,-0.4273101785793778,0.4836377795124445,12973,3566,3567.73,3599.83,3535.19,3573.67,0.15133383964778258,978959629.23,3.1451e+17,1279.55,-0.3620931319109233,552,0,13,128,87,41.846425033457216,-87.6731265814608
